id,the_geom,city,latitude,longitude,invalid_the_geom,storenumber,storetype,cartodb_id,state,zip,playplace,drivethru,archcard,freewifi,storeurl,cartodb_georef_status,COUNTY,Grocery_2009,Convenience_2009,Fast_Food_Restaurants_2009,Adult_Diabetes_p_2009,Adult_Obsesity_p_2009,Median_Household_Income_2009,Limited_Access_Populationp_2009,Limited_Access_Population_2009,Population_2009,Grocery_2014,Convenience_2014,Fast_Food_Restaurants_2014,Adult_Diabetes_2014,Adult_Obesity_2014,Median_Household_Income_2014,Limited_Access_p_2014,Limited_Access_2014,Population_2014,FF_per_capita_2009,FF_per_capita_2014,p_change_FF_Per_Capita,Grocery_per_capita_2009,Grocery_per_capita_2014,p_change_in_grocery_per_capita,p_change_in_Access,p_Change_in_Obesity,p_change_in_income
10836,0101000020E6100000D313967840B853C05A492BBEA1824540,TONAWANDA,43.020561,-78.878935,Point,5959,FREESTANDING,1646,NY,14150,TRUE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/5959,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10837,0101000020E61000001A53B0C6D9B653C0198F52094F804540,TONAWANDA,43.002412,-78.857042,Point,11936,FREESTANDING,1617,NY,14150,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/11936,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10838,0101000020E61000005951836918AC53C01E1840F850404540,SPRINGVILLE,42.502471,-78.68899,Point,6458,FREESTANDING,1637,NY,14141,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/6458,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10839,0101000020E6100000EC6987BF26B053C008AA46AF06664540,ORCHARD PARK,42.797079,-78.752365,Point,3431,FREESTANDING,1620,NY,14127,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/3431,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10840,0101000020E61000008733BF9A03B853C062F3716DA8864540,NORTH TONAWANDA,43.052015,-78.87522,Point,11192,FREESTANDING,1644,NY,14120,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/11192,TRUE,Niagara,32,80,139,9.3,28.7,44006,22,48276,216469,32,84,134,9.5,30.4,48517,18,37906,213484,0.000642124,0.00063,-2.25,0.000147827,0.00014989,1.4,-18.18,5.92,10.25
10841,0101000020E6100000037AE1CE859953C0E6AE25E4839A4540,MEDINA,43.20715,-78.398792,Point,3771,FREESTANDING,1608,NY,14103,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/3771,TRUE,Orleans,137,125,247,12,29.9,36525,25,87617,343829,148,134,303,11.9,31.9,38640,17,57760,384355,0.00071838,0.00079,9.74,0.000398454,0.00038506,-3.36,-32,6.69,5.79
10842,0101000020E6100000B77F65A549AB53C01C2444F9829C4540,LOCKPORT,43.222747,-78.67637,Point,12402,FREESTANDING,1598,NY,14094,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/12402,TRUE,Niagara,32,80,139,9.3,28.7,44006,22,48276,216469,32,84,134,9.5,30.4,48517,18,37906,213484,0.000642124,0.00063,-2.25,0.000147827,0.00014989,1.4,-18.18,5.92,10.25
10843,0101000020E610000044E048A0C1AB53C0E5266A696E734540,DEPEW,42.901807,-78.683693,Point,22659,FREESTANDING,1595,NY,14086,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/22659,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10844,0101000020E610000038F581E49DB653C0A2258FA7E55F4540,HAMBURG,42.749196,-78.853387,Point,17916,FREESTANDING,1635,NY,14075,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/17916,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10845,0101000020E6100000334E4354E1B453C03A234A7B835D4540,HAMBURG,42.730575,-78.826253,Point,13120,FREESTANDING,1633,NY,14075,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/13120,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10846,0101000020E61000000DFAD2DB9FBD53C0B34291EEE7824540,GRAND ISLAND,43.022703,-78.962882,Point,15272,FREESTANDING,1648,NY,14072,TRUE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/15272,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10847,0101000020E61000009C1727BEDABB53C0CCD3B9A2943C4540,GOWANDA,42.473286,-78.935226,Point,14167,FREESTANDING,1631,NY,14070,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/14167,TRUE,Cattaraugus,21,34,44,10.7,29.1,41266,5,3977,80317,20,36,49,9.3,28.1,40933,7,5913,78621,0.000547829,0.00062,13.77,0.000261464,0.00025439,-2.71,40,-3.44,-0.81
10848,0101000020E6100000E50B5A48C0D353C0B7B8C667B2394540,FREDONIA,42.450757,-79.308611,Point,2093,FREESTANDING,1636,NY,14063,TRUE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/2093,TRUE,Chautauqua,1,3,1,10.3,29,34772,30,1100,3669,1,4,0,12.6,34.1,42324,37,1344,3473,0.000272554,0,-100,0.000272554,0.00028794,5.64,23.33,17.59,21.72
10849,0101000020E61000003C4B901150A853C078465B9544624540,EAST AURORA,42.767718,-78.629887,Point,5709,FREESTANDING,1621,NY,14052,TRUE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/5709,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10850,0101000020E61000008463963D09BF53C011E15F048D594540,DERBY,42.699616,-78.984939,Point,5960,FREESTANDING,1642,NY,14047,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/5960,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10851,0101000020E6100000F0F78BD992AC53C04C89247A19714540,DEPEW,42.88359,-78.696463,Point,34436,FREESTANDING,1604,NY,14043,FALSE,TRUE,TRUE,TRUE,,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10852,0101000020E610000093AB58FCA6AC53C06494675E0E774540,DEPEW,42.930126,-78.697692,Point,21820,FREESTANDING,1594,NY,14043,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/21820,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10853,0101000020E610000083C30B22528D53C0494C50C3B7804540,BATAVIA,43.005608,-78.208138,Point,2197,FREESTANDING,1613,NY,14020,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/2197,TRUE,Genesee,103,189,266,11.6,36.1,39271,30,127082,425790,84,196,295,12.2,33,44181,32,134364,412813,0.000624721,0.00071,14.39,0.000241903,0.00020348,-15.88,6.67,-8.59,12.5
10854,0101000020E61000009163EB19C29C53C0191BBAD91F444540,ARCADE,42.532222,-78.449347,Point,6033,FREESTANDING,1651,NY,14009,TRUE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/6033,TRUE,Wyoming,9,19,25,8.4,29.1,46846,19,7891,42155,8,19,24,8.1,25.6,52796,23,9631,41200,0.000593049,0.00058,-1.77,0.000213498,0.00019418,-9.05,21.05,-12.03,12.7
10855,0101000020E6100000CD599F724CBF53C00A14B18861514540,ANGOLA,42.635789,-78.989041,Point,7833,TOLLWAY,1640,NY,14006,FALSE,FALSE,TRUE,FALSE,http://www.mcnewyork.com/7833,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10856,0101000020E6100000103B53E8BCA053C05E2A36E675724540,ALDEN,42.894223,-78.51153,Point,24722,FREESTANDING,1600,NY,14004,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/24722,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10857,0101000020E610000014984EEB36A053C01763601DC77F4540,AKRON,42.998264,-78.503352,Point,22657,FREESTANDING,1599,NY,14001,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/22657,TRUE,Erie,234,327,691,10.3,28.6,46773,26,238054,919040,303,358,770,9.4,26.7,52176,21,192724,923702,0.000751872,0.00083,10.87,0.000254614,0.00032803,28.83,-19.23,-6.64,11.55
10858,0101000020E6100000C5E2378595FB52C0AD50A4FB390D4540,BINGHAMTON,42.103332,-75.931001,Point,7671,FREESTANDING,1573,NY,13905,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/7671,TRUE,Broome,37,85,151,9.7,29.8,43920,20,40489,200600,43,117,155,9.9,27.3,46067,13,25726,197669,0.000752742,0.00078,4.17,0.000184447,0.00021754,17.94,-35,-8.39,4.89
10859,0101000020E6100000C55565DF15FA52C081CD397826104540,BINGHAMTON,42.126174,-75.907585,Point,31239,GAS STATION,1565,NY,13905,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/31239,TRUE,Broome,37,85,151,9.7,29.8,43920,20,40489,200600,43,117,155,9.9,27.3,46067,13,25726,197669,0.000752742,0.00078,4.17,0.000184447,0.00021754,17.94,-35,-8.39,4.89
10860,0101000020E6100000EF53556820F852C0747973B8560D4540,BINGHAMTON,42.104209,-75.876978,Point,3790,FREESTANDING,1567,NY,13904,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/3790,TRUE,Broome,37,85,151,9.7,29.8,43920,20,40489,200600,43,117,155,9.9,27.3,46067,13,25726,197669,0.000752742,0.00078,4.17,0.000184447,0.00021754,17.94,-35,-8.39,4.89
10861,0101000020E6100000A27F828B15FA52C035B6D782DE0D4540,BINGHAMTON,42.108353,-75.907565,Point,28852,FREESTANDING,1572,NY,13901,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/28852,TRUE,Broome,37,85,151,9.7,29.8,43920,20,40489,200600,43,117,155,9.9,27.3,46067,13,25726,197669,0.000752742,0.00078,4.17,0.000184447,0.00021754,17.94,-35,-8.39,4.89
10862,0101000020E6100000DB148F8B6AF052C069FCC22B490C4540,WINDSOR,42.095983,-75.756503,Point,25811,FREESTANDING,1503,NY,13865,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/25811,TRUE,Broome,37,85,151,9.7,29.8,43920,20,40489,200600,43,117,155,9.9,27.3,46067,13,25726,197669,0.000752742,0.00078,4.17,0.000184447,0.00021754,17.94,-35,-8.39,4.89
10863,0101000020E61000002E8CF4A276FE52C0207D93A6412B4540,WHITNEY POINT,42.337941,-75.975991,Point,23622,GAS STATION,1570,NY,13862,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/23622,TRUE,Broome,37,85,151,9.7,29.8,43920,20,40489,200600,43,117,155,9.9,27.3,46067,13,25726,197669,0.000752742,0.00078,4.17,0.000184447,0.00021754,17.94,-35,-8.39,4.89
10864,0101000020E6100000880E812381C852C0A48E8EAB91154540,WALTON,42.168508,-75.132882,Point,16013,FREESTANDING,1478,NY,13856,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/16013,TRUE,Delaware,13,56,74,10.1,32.7,36362,24,28539,117671,13,40,77,12.5,31.5,40633,26,30038,116612,0.000628872,0.00066,5,0.000110478,0.00011148,0.91,8.33,-3.67,11.75
10865,0101000020E61000007A54FCDF110053C0AC1919E42E0C4540,VESTAL,42.095181,-76.001091,Point,17555,FREESTANDING,1566,NY,13850,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/17555,TRUE,Broome,37,85,151,9.7,29.8,43920,20,40489,200600,43,117,155,9.9,27.3,46067,13,25726,197669,0.000752742,0.00078,4.17,0.000184447,0.00021754,17.94,-35,-8.39,4.89
10866,0101000020E61000001FD8F15F20DA52C07E8E8F1667264540,SIDNEY,42.300021,-75.408226,Point,5385,FREESTANDING,1480,NY,13838,TRUE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/5385,TRUE,Delaware,13,56,74,10.1,32.7,36362,24,28539,117671,13,40,77,12.5,31.5,40633,26,30038,116612,0.000628872,0.00066,5,0.000110478,0.00011148,0.91,8.33,-3.67,11.75
10867,0101000020E6100000EACBD24ECD0E53C02788BA0F400C4540,OWEGO,42.095705,-76.231281,Point,3753,FREESTANDING,1575,NY,13827,FALSE,TRUE,FALSE,TRUE,http://www.mcnewyork.com/3753,TRUE,Tioga,12,18,21,8.7,28.7,50043,15,7567,51125,12,17,24,10.5,29.3,57541,15,7464,49793,0.000410758,0.00048,17.34,0.000234719,0.000241,2.68,0,2.09,14.98
10868,0101000020E610000021938C9C85C252C0726F7EC344394540,ONEONTA,42.447411,-75.039405,Point,16477,WAL*MART,1481,NY,13820,FALSE,FALSE,TRUE,FALSE,http://www.mcnewyork.com/16477,TRUE,Otsego,5,24,20,10.1,30.6,43601,12,2960,24164,6,22,20,11,33.3,50420,13,3238,24134,0.000827678,0.00083,0.12,0.000206919,0.00024861,20.15,8.33,8.82,15.64
10869,0101000020E6100000BBB4E1B034C352C03FFED2A23E394540,ONEONTA,42.447224,-75.050091,Point,6871,FREESTANDING,1479,NY,13820,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/6871,TRUE,Otsego,5,24,20,10.1,30.6,43601,12,2960,24164,6,22,20,11,33.3,50420,13,3238,24134,0.000827678,0.00083,0.12,0.000206919,0.00024861,20.15,8.33,8.82,15.64
10870,0101000020E61000002A53CC41D0C552C05BED612F143A4540,ONEONTA,42.453741,-75.090836,Point,1679,FREESTANDING,1477,NY,13820,TRUE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/1679,TRUE,Otsego,5,24,20,10.1,30.6,43601,12,2960,24164,6,22,20,11,33.3,50420,13,3238,24134,0.000827678,0.00083,0.12,0.000206919,0.00024861,20.15,8.33,8.82,15.64
10871,0101000020E6100000274A42226DE152C0C2C1DEC490424540,NORWICH,42.520043,-75.522286,Point,3266,FREESTANDING,1482,NY,13815,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/3266,TRUE,Chenango,11,33,19,8.5,27.5,41418,2,806,50477,11,35,26,10.2,30.3,49082,4,2091,49432,0.000376409,0.00053,39.73,0.000217921,0.00022253,2.11,100,10.18,18.5
10872,0101000020E6100000F7AC6BB41CFE52C04434BA83D80F4540,JOHNSON CITY,42.123795,-75.970502,Point,5894,FREESTANDING,1569,NY,13790,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/5894,TRUE,Broome,37,85,151,9.7,29.8,43920,20,40489,200600,43,117,155,9.9,27.3,46067,13,25726,197669,0.000752742,0.00078,4.17,0.000184447,0.00021754,17.94,-35,-8.39,4.89
10873,0101000020E61000004A09C1AA7AFD52C081053065E00E4540,JOHNSON CITY,42.116223,-75.960612,Point,20161,FREESTANDING,1568,NY,13790,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/20161,TRUE,Broome,37,85,151,9.7,29.8,43920,20,40489,200600,43,117,155,9.9,27.3,46067,13,25726,197669,0.000752742,0.00078,4.17,0.000184447,0.00021754,17.94,-35,-8.39,4.89
10874,0101000020E6100000C2120F289BD252C030BDFDB968FA4440,HANCOCK,41.956321,-75.29072,Point,11586,FREESTANDING,1490,NY,13783,TRUE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/11586,TRUE,Delaware,13,56,74,10.1,32.7,36362,24,28539,117671,13,40,77,12.5,31.5,40633,26,30038,116612,0.000628872,0.00066,5,0.000110478,0.00011148,0.91,8.33,-3.67,11.75
10875,0101000020E6100000486DE2E47E0353C087E123624A0C4540,ENDICOTT,42.09602,-76.05462,Point,4860,FREESTANDING,1574,NY,13760,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/4860,TRUE,Broome,37,85,151,9.7,29.8,43920,20,40489,200600,43,117,155,9.9,27.3,46067,13,25726,197669,0.000752742,0.00078,4.17,0.000184447,0.00021754,17.94,-35,-8.39,4.89
10876,0101000020E6100000B9382A37510153C0664B5645B80D4540,ENDWELL,42.107186,-76.020582,Point,8143,FREESTANDING,1571,NY,13760,TRUE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/8143,TRUE,Broome,37,85,151,9.7,29.8,43920,20,40489,200600,43,117,155,9.9,27.3,46067,13,25726,197669,0.000752742,0.00078,4.17,0.000184447,0.00021754,17.94,-35,-8.39,4.89
10877,0101000020E610000081423D7D04BB52C00AA359D93E224540,DELHI,42.267543,-74.922149,Point,6293,FREESTANDING,1483,NY,13753,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/6293,TRUE,Delaware,13,56,74,10.1,32.7,36362,24,28539,117671,13,40,77,12.5,31.5,40633,26,30038,116612,0.000628872,0.00066,5,0.000110478,0.00011148,0.91,8.33,-3.67,11.75
10878,0101000020E6100000B7EEE6A90E0953C076C3B64599074540,APALACHIN,42.059365,-76.14152,Point,25463,GAS STATION,1578,NY,13732,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/25463,TRUE,Tioga,12,18,21,8.7,28.7,50043,15,7567,51125,12,17,24,10.5,29.3,57541,15,7464,49793,0.000410758,0.00048,17.34,0.000234719,0.000241,2.68,0,2.09,14.98
10879,0101000020E61000007C48F8DEDFE752C0AB9509BFD4FB4540,CARTHAGE,43.96743,-75.623039,Point,4809,FREESTANDING,1506,NY,13619,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/4809,TRUE,Jefferson,108,433,578,12.4,32,41740,32,209261,658466,108,459,642,13,33.2,48415,31,205658,659733,0.000877798,0.00097,10.86,0.000164018,0.0001637,-0.19,-3.13,3.75,15.99
10880,0101000020E610000083BEF4F6E7F552C028D2FD9C82044640,CALCIUM,44.035236,-75.842283,Point,11351,FREESTANDING,1512,NY,13616,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/11351,TRUE,Jefferson,108,433,578,12.4,32,41740,32,209261,658466,108,459,642,13,33.2,48415,31,205658,659733,0.000877798,0.00097,10.86,0.000164018,0.0001637,-0.19,-3.13,3.75,15.99
10881,0101000020E61000001A355F251F0253C0B9A5D590B8E74540,ADAMS,43.81032,-76.033151,Point,23061,FREESTANDING,1513,NY,13605,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/23061,TRUE,Jefferson,108,433,578,12.4,32,41740,32,209261,658466,108,459,642,13,33.2,48415,31,205658,659733,0.000877798,0.00097,10.86,0.000164018,0.0001637,-0.19,-3.13,3.75,15.99
10882,0101000020E61000003A5B40683DF852C012DA722EC5FB4540,WATERTOWN,43.966955,-75.878748,Point,2602,FREESTANDING,1515,NY,13601,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/2602,TRUE,Jefferson,108,433,578,12.4,32,41740,32,209261,658466,108,459,642,13,33.2,48415,31,205658,659733,0.000877798,0.00097,10.86,0.000164018,0.0001637,-0.19,-3.13,3.75,15.99
10883,0101000020E61000009885764EB3FB52C023D923D40CFD4540,WATERTOWN,43.976954,-75.932819,Point,1599,FREESTANDING,1514,NY,13601,TRUE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/1599,TRUE,Jefferson,108,433,578,12.4,32,41740,32,209261,658466,108,459,642,13,33.2,48415,31,205658,659733,0.000877798,0.00097,10.86,0.000164018,0.0001637,-0.19,-3.13,3.75,15.99
10884,0101000020E61000004D2EC6C03ACE52C03A7AFCDEA68B4540,UTICA,43.09103,-75.222336,Point,5340,FREESTANDING,1471,NY,13503,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/5340,TRUE,Oneida,2,3,2,8.7,28.9,44425,11,491,4286,1,4,5,12.2,31.3,47037,11,491,4200,0.000466636,0.00119,155.12,0.000466636,0.0002381,-48.98,0,8.3,5.88
10885,0101000020E61000003F390A1005CE52C08B71FE26148E4540,UTICA,43.10999,-75.219059,Point,996,FREESTANDING,1474,NY,13502,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/996,TRUE,Oneida,2,3,2,8.7,28.9,44425,11,491,4286,1,4,5,12.2,31.3,47037,11,491,4200,0.000466636,0.00119,155.12,0.000466636,0.0002381,-48.98,0,8.3,5.88
10886,0101000020E61000000491459A78CE52C08D7C5EF1D48F4540,UTICA,43.123686,-75.226111,Point,16479,WAL*MART,1470,NY,13502,FALSE,FALSE,TRUE,TRUE,http://www.mcnewyork.com/16479,TRUE,Oneida,2,3,2,8.7,28.9,44425,11,491,4286,1,4,5,12.2,31.3,47037,11,491,4200,0.000466636,0.00119,155.12,0.000466636,0.0002381,-48.98,0,8.3,5.88
10887,0101000020E6100000FF21FDF675D052C057CEDE196D8B4540,UTICA,43.089267,-75.2572,Point,18030,FREESTANDING,1469,NY,13501,FALSE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/18030,TRUE,Oneida,2,3,2,8.7,28.9,44425,11,491,4286,1,4,5,12.2,31.3,47037,11,491,4200,0.000466636,0.00119,155.12,0.000466636,0.0002381,-48.98,0,8.3,5.88
10888,0101000020E610000025766D6FB7D152C0999CDA19A68E4540,YORKVILLE,43.114444,-75.276821,Point,5755,FREESTANDING,1476,NY,13495,TRUE,TRUE,TRUE,TRUE,http://www.mcnewyork.com/5755,TRUE,Oneida,2,3,2,8.7,28.9,44425,11,491,4286,1,4,5,12.2,31.3,47037,11,491,4200,0.000466636,0.00119,155.12,0.000466636,0.0002381,-48.98,0,8.3,5.88
